ToxPi Score,HClust Group,KMeans Group,Name,Source,Infection Rate: Transmissible Cases!20!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!5!0x5ced5cff,Intervention: Vaccines!15!0x4258c9ff,Intervention: Social Distancing!5!0x6079f7ff,Intervention: Testing!5!0x7d90f3ff,Health & Environment: Hospital Beds!10!0x6b0b9eff,Health & Environment: Hospital Ventilators!10!0x7e24aeff,Health & Environment: Pop Demographics!3!0x933fbfff,Health & Environment: Air Pollution!3!0xa95ad2ff,Health & Environment: Age Distribution!3!0xc177e7ff,Health & Environment: Co-morbidities!3!0xdb95feff,Health & Environment: Health Disparities!3!0xe1a6ffff
0.535823183,2,4,"Pennsylvania, Chester","39.9729,-75.7477",0.746305395,0.776907364,0.67433528,0.3387,0.686746988,0.5,0.294423729,0.614678899,0.11,0.398109451,0.443113772,0.521532409,0.179301109,0.062846027
0.545219822,7,8,"Pennsylvania, Clarion","41.1927,-79.4241",0.701288335,0.72805033,0.570916347,0.774,0.732931727,0.675,0.300576699,0.458715596,0.05,0.242334247,0.473053892,0.593892765,0.397172156,0.39947529
0.615163908,2,4,"Pennsylvania, Clearfield","41.0011,-78.4759",0.79653977,0.777292092,0.555612795,0.73,0.723895582,0.575,0.306710724,0.76146789,0.3,0.296666802,0.467065868,0.613308187,0.422910313,0.403829061
0.540538715,3,8,"Pennsylvania, Clinton","41.2326,-77.6379",0.794829734,0.792978237,0.525639589,0.7287,0.780120482,0.575,0.313107288,0.330275229,0,0.22737008,0.401197605,0.579673914,0.343903725,0.396985933
0.533293508,3,8,"Pennsylvania, Columbia","41.0482,-76.4057",0.734330971,0.750955816,0.61403669,0.5196,0.687751004,0.675,0.320938828,0.504587156,0,0.271252118,0.449101796,0.587865273,0.361657579,0.266041449
0.563035866,7,10,"Pennsylvania, Crawford","41.6845,-80.1076",0.672976116,0.694339268,0.528304999,0.7412,0.724899598,0.575,0.368582132,0.52293578,0.31,0.27987014,0.473053892,0.607589018,0.442086123,0.351585993
0.589400678,7,4,"Pennsylvania, Cumberland","40.1625,-77.2613",0.706310185,0.733940504,0.678730327,0.4712,0.739959839,0.825,0.28843555,0.798165138,0.23,0.34688781,0.407185629,0.575509717,0.280835641,0.073791737
0.648076308,2,4,"Pennsylvania, Dauphin","40.4138,-76.7799",0.741755696,0.747518925,0.703014114,0.6562,0.766064257,0.825,0.325761353,0.816513761,0.42,0.540381309,0.461077844,0.538099217,0.36511571,0.199950198
0.621944206,2,4,"Pennsylvania, Delaware","39.9168,-75.4024",0.759824461,0.763822151,0.773058098,0.7272,0.686746988,0.825,0.271065348,0.733944954,0.28,0.497588497,0.532934132,0.528722828,0.266688163,0.137819222
0.472438563,7,8,"Pennsylvania, Elk","41.4282,-78.6452",0.696439581,0.699527004,0.516286969,0.2015,0.648594378,0.575,0.279480906,0.486238532,0,0.137368449,0.407185629,0.638895121,0.306344172,0.104658116
0.583337257,2,4,"Pennsylvania, Erie","41.9925,-80.033",0.669577219,0.708156202,0.660072725,0.7848,0.685742972,0.675,0.334531552,0.743119266,0.18,0.418897091,0.473053892,0.553960836,0.376283377,0.281697486
0.592699969,2,4,"Pennsylvania, Fayette","39.9204,-79.6429",0.738355251,0.735002705,0.575845503,0.7479,0.682730924,0.575,0.328489671,0.724770642,0.22,0.347895603,0.508982036,0.620799731,0.504388308,0.392535878
0.443529477,7,10,"Pennsylvania, Forest","41.511,-79.2323",0.541924834,0.452104362,0.462150078,0.4897,0.509036145,0.325,0.297479064,0.576880734,0.04,0.583316081,0.407185629,0.656152454,0.325547084,0.450193302
0.542428746,7,8,"Pennsylvania, Franklin","39.9296,-77.7216",0.719413499,0.717963401,0.608718935,0.2579,0.767068273,0.575,0.325246587,0.52293578,0.15,0.363613194,0.443113772,0.595880459,0.378283662,0.269603383
0.521821579,7,1,"Pennsylvania, Fulton","39.9291,-78.1116",0.677665564,0.689621617,0.519767915,0.2095,0.841365462,0.5,0.34191937,0.614678899,0,0.255928645,0.413173653,0.629957239,0.385512167,0.301658849
0.526890577,3,8,"Pennsylvania, Greene","39.8575,-80.2236",0.678450991,0.693579205,0.554502958,0.8325,0.747991968,0.575,0.342652908,0.403669725,0,0.337479781,0.479041916,0.579673914,0.367868682,0.269192689
0.512192019,3,8,"Pennsylvania, Huntingdon","40.4216,-77.9767",0.701923539,0.683261645,0.545312652,0.6657,0.722891566,0.575,0.261199518,0.348623853,0,0.351292388,0.467065868,0.618940916,0.392596401,0.327500006
0.582116406,7,10,"Pennsylvania, Indiana","40.6524,-79.0896",0.70242429,0.745701597,0.599810006,0.9198,0.769076305,0.575,0.353253997,0.596330275,0.12,0.281944558,0.520958084,0.583792098,0.366621043,0.412294012
0.494219152,7,1,"Pennsylvania, Jefferson","41.1291,-78.9986",0.631469766,0.673669891,0.571101383,0.4594,0.701807229,0.575,0.377871723,0.431192661,0,0.154033427,0.467065868,0.620799731,0.39869698,0.296991638
0.538447419,7,10,"Pennsylvania, Juniata","40.5336,-77.3998",0.690134353,0.709311392,0.528700212,0.5326,0.793172691,0.325,0.298501888,0.616972477,0.1363,0.206122795,0.473053892,0.607589018,0.3458798,0.36657821
0.593992657,2,4,"Pennsylvania, Lackawanna","41.4356,-75.6038",0.76730038,0.779622229,0.671098388,0.652,0.629518072,0.675,0.286336862,0.743119266,0.26,0.352002864,0.413173653,0.605662958,0.369559768,0.227439098
0.612837183,2,4,"Pennsylvania, Lancaster","40.039,-76.2477",0.760068033,0.750883269,0.657756185,0.7485,0.723895582,0.75,0.287907089,0.71559633,0.28,0.391201698,0.491017964,0.560557324,0.279057437,0.279481239
0.590416445,7,4,"Pennsylvania, Lawrence","40.9921,-80.3339",0.705847167,0.72267654,0.597141866,0.5253,0.746987952,0.675,0.34723035,0.889908257,0.1,0.309678254,0.502994012,0.638895121,0.432099497,0.282448508
0.585163462,3,4,"Pennsylvania, Lebanon","40.3668,-76.4565",0.803256614,0.775550591,0.647637253,0.6135,0.756024096,0.675,0.310583395,0.587155963,0.05,0.321333461,0.592814371,0.595880459,0.336344408,0.283544096
0.631471392,2,4,"Pennsylvania, Lehigh","40.6155,-75.5944",0.765100042,0.747605807,0.721621818,0.7221,0.700803213,0.825,0.275753168,0.76146789,0.32,0.512546385,0.491017964,0.540406913,0.334706733,0.271288065
0.600812024,2,4,"Pennsylvania, Luzerne","41.1782,-75.9845",0.770062405,0.763858891,0.655553606,0.6342,0.694779116,0.675,0.291577202,0.733944954,0.21,0.440342971,0.437125749,0.607589018,0.358334238,0.303308529
0.593248318,2,4,"Pennsylvania, Lycoming","41.3431,-77.0663",0.756757506,0.74528834,0.584859554,0.6708,0.731927711,0.5,0.319413518,0.688073394,0.31,0.374717098,0.425149701,0.589885288,0.403659725,0.27456393
0.529018215,3,8,"Pennsylvania, McKean","41.8094,-78.5648",0.731284909,0.745100659,0.534920174,0.703,0.804216867,0.5,0.329019972,0.339449541,0,0.331941118,0.377245509,0.589885288,0.395732818,0.333051947
0.543865305,7,10,"Pennsylvania, Mercer","41.3025,-80.2582",0.677878095,0.699590919,0.597775319,0.8446,0.705823293,0.575,0.31269953,0.440366972,0.14,0.376989694,0.413173653,0.631762045,0.390357172,0.287965448
0.539095239,3,8,"Pennsylvania, Mifflin","40.6112,-77.6107",0.761765282,0.734095789,0.602064235,0.5097,0.742971888,0.575,0.292757794,0.403669725,0.05,0.165900384,0.449101796,0.633558154,0.493802626,0.395814528
0.616198842,2,4,"Pennsylvania, Monroe","41.0593,-75.3403",0.813716822,0.826515565,0.621612985,0.1194,0.768072289,0.675,0.299850551,0.779816514,0.38,0.55184777,0.413173653,0.542700409,0.320155333,0.3075688
0.590465513,7,4,"Pennsylvania, Montgomery","40.2105,-75.3665",0.750088509,0.767593082,0.734806894,0.404,0.71184739,0.75,0.293566233,0.798165138,0.22,0.428097378,0.371257485,0.558371442,0.18989297,0.039565199
0.555861825,2,4,"Pennsylvania, Montour","41.0302,-76.6635",0.699865903,0.682029804,0.631107712,0.7778,0.544176707,0.575,0.313209466,0.825688073,0.2,0.233115832,0.45508982,0.626321192,0.292085894,0.09940714
0.615453598,2,4,"Pennsylvania, Northampton","40.7518,-75.3047",0.792568169,0.760074363,0.681663056,0.447,0.704819277,0.75,0.266370298,0.844036697,0.31,0.434084749,0.419161677,0.583792098,0.303218792,0.142238152
0.574308229,2,4,"Pennsylvania, Northumberland","40.8479,-76.708",0.718308941,0.707349471,0.61213922,0.7313,0.704819277,0.575,0.323716676,0.671192661,0.147,0.315320537,0.491017964,0.62814365,0.445457425,0.287462223
0.554231359,7,4,"Pennsylvania, Perry","40.4021,-77.263",0.748636116,0.771748075,0.561490832,0.1614,0.807228916,0.575,0.365240994,0.64266055,0.1567,0.228714764,0.502994012,0.567039084,0.276418599,0.213673756
0.661364285,2,4,"Pennsylvania, Philadelphia","40.0034,-75.1379",0.779879645,0.782014359,0.842144907,0.8949,0.734939759,0.675,0.258780679,0.76146789,0.28,0.689941601,0.491017964,0.464081714,0.370432134,0.526238589
0.553058948,7,4,"Pennsylvania, Pike","41.3316,-75.0321",0.747728778,0.795018936,0.559611024,0.0048,0.769076305,0.575,0.333973901,0.672018349,0.2,0.454003733,0.359281437,0.64415674,0.335554358,0.191975996
0.49212313,3,8,"Pennsylvania, Potter","41.7447,-77.8956",0.696325611,0.752543256,0.489503772,0.2875,0.850401606,0.325,0.397215597,0.293577982,0,0.219879837,0.335329341,0.667774075,0.350368727,0.389202969
0.571789047,2,4,"Pennsylvania, Schuylkill","40.705,-76.2151",0.738688656,0.729393866,0.606690526,0.4715,0.718875502,0.575,0.341720165,0.798165138,0.04,0.354674943,0.508982036,0.613308187,0.409568293,0.308590631
0.561527948,7,4,"Pennsylvania, Snyder","40.7713,-77.0684",0.671535998,0.686692581,0.596625836,0.575,0.780120482,0.675,0.312648666,0.649633028,0.18,0.191625231,0.479041916,0.575509717,0.306408233,0.284405815
0.536227926,3,8,"Pennsylvania, Somerset","39.9717,-79.027",0.744716089,0.730889958,0.542358686,0.7564,0.736947791,0.575,0.321378568,0.321100917,0.08,0.28638751,0.461077844,0.642411107,0.398568441,0.318660209
0.542410607,3,8,"Pennsylvania, Sullivan","41.4463,-76.5125",0.777165708,0.823768684,0.444092763,0.3779,0.738955823,0.325,0.239778252,0.630917431,0.1359,0.423556096,0.353293413,0.730787439,0.3769576,0.339429638
0.506564065,3,8,"Pennsylvania, Susquehanna","41.8215,-75.8007",0.792343984,0.851541487,0.532876271,0.1519,0.773092369,0.575,0.31496126,0.293577982,0,0.144590659,0.371257485,0.657835038,0.382414508,0.271097312
0.503583687,7,8,"Pennsylvania, Tioga","41.7726,-77.2543",0.673716292,0.719225363,0.531830127,0.4295,0.777108434,0.575,0.335655459,0.385321101,0.01,0.202053093,0.329341317,0.633558154,0.391304201,0.330076564
0.554623708,3,8,"Pennsylvania, Union","40.9619,-77.06",0.798110763,0.742721293,0.617619548,0.8535,0.713855422,0.425,0.15558118,0.532110092,0.02,0.46642047,0.461077844,0.56273046,0.269875206,0.310234498
0.519848412,7,1,"Pennsylvania, Venango","41.4032,-79.7585",0.652207365,0.693230188,0.568138864,0.4912,0.759036145,0.575,0.303530502,0.467889908,0.05,0.219776359,0.467065868,0.638895121,0.462897774,0.338051735
0.550436797,7,4,"Pennsylvania, Warren","41.813,-79.2697",0.674069083,0.734400973,0.550411985,0.2853,0.78815261,0.575,0.380962205,0.862385321,0.04,0.181846816,0.413173653,0.649345108,0.324114136,0.209426928
0.554459157,2,4,"Pennsylvania, Washington","40.1921,-80.2458",0.711854279,0.733098408,0.604313589,0.4868,0.691767068,0.675,0.312852261,0.669724771,0.16,0.303212288,0.437125749,0.611411532,0.367434548,0.098544936
0.512161904,3,8,"Pennsylvania, Wayne","41.6494,-75.2996",0.764712846,0.793085153,0.518003984,0.2318,0.699799197,0.575,0.325933481,0.458715596,0,0.349387682,0.371257485,0.669405114,0.34740529,0.272096615
0.564595119,2,4,"Pennsylvania, Westmoreland","40.3138,-79.4662",0.746033568,0.74532637,0.621709304,0.3967,0.705823293,0.675,0.330446814,0.71559633,0.16,0.253892635,0.407185629,0.647623665,0.362990788,0.075330236
0.501096314,3,8,"Pennsylvania, Wyoming","41.5196,-76.0107",0.778740256,0.822127725,0.568779237,0.1748,0.72188755,0.5,0.332805898,0.348623853,0,0.220378274,0.389221557,0.613308187,0.402272498,0.169424148
0.608453853,2,4,"Pennsylvania, York","39.921,-76.7304",0.769555058,0.758949853,0.662546296,0.3862,0.740963855,0.75,0.312090729,0.688073394,0.4,0.422827761,0.461077844,0.551735804,0.316801639,0.180032436
0.550888556,2,4,"Rhode Island, Bristol","41.7102,-71.2865",0.79990628,0.779639169,0.729745399,0.391,0.615461847,0.5,0.089369378,0.77412844,0.2188,0.256284193,0.22754491,0.603726893,0.143230861,0.046553541
0.571903318,2,4,"Rhode Island, Kent","41.6711,-71.5764",0.813293986,0.781639,0.715785723,0.2311,0.628514056,0.675,0.217103108,0.880733945,0.15,0.339426383,0.215568862,0.581738694,0.267333543,0.098377195
0.565130642,2,4,"Rhode Island, Newport","41.5642,-71.2657",0.842694334,0.855003911,0.704663165,0.4874,0.621485944,0.575,0.175800103,0.770642202,0.06,0.424743229,0.209580838,0.635345648,0.17801919,0.058249304
0.62657432,2,4,"Rhode Island, Providence","41.8706,-71.5775",0.850338055,0.771275093,0.765002818,0.8832,0.697791165,0.5,0.155762661,0.834862385,0.17,0.586817582,0.269461078,0.50419478,0.25771567,0.359798424
0.506442264,7,4,"Rhode Island, Washington","41.4596,-71.6144",0.740728405,0.766010633,0.649700417,0.2687,0.609437751,0.5,0.166612438,0.697247706,0.04,0.37057365,0.203592814,0.607589018,0.166495635,0.089080681
0.50621809,7,3,"South Carolina, Abbeville","34.2233,-82.4617",0.595568735,0.590382313,0.479305725,0.6835,0.771084337,0.325,0.325246587,0.467889908,0,0.562653682,0.443113772,0.62814365,0.443073021,0.606872001
0.572119308,7,10,"South Carolina, Aiken","33.5434,-81.6365",0.614480603,0.612081772,0.565537874,0.5199,0.771084337,0.675,0.39776805,0.743119266,0.17,0.601710665,0.497005988,0.58583425,0.389377403,0.441316082
0.476801454,9,3,"South Carolina, Allendale","32.9884,-81.3532",0.52884037,0.530677547,0.479834194,0.9978,0.780120482,0.325,0.391316017,0.073394495,0,0.663362006,0.431137725,0.587865273,0.567599775,0.63179391
0.586377741,7,10,"South Carolina, Anderson","34.5183,-82.6396",0.62219054,0.603317338,0.577252417,0.7049,0.78815261,0.825,0.359238926,0.71559633,0.18,0.513187649,0.479041916,0.569174859,0.405964847,0.426265852
0.549849132,7,10,"South Carolina, Bamberg","33.2193,-81.0566",0.534897212,0.528646343,0.498884525,0.986,0.773092369,0.675,0.324224271,0.527522936,0.1275,0.658680615,0.431137725,0.624489779,0.531050994,0.61535948
0.566339643,7,10,"South Carolina, Barnwell","33.2668,-81.4358",0.627148068,0.597985401,0.495747088,0.9758,0.786144578,0.675,0.323829271,0.470733945,0.1209,0.667111235,0.443113772,0.560557324,0.549099588,0.634101598
0.544714021,7,6,"South Carolina, Beaufort","32.3923,-80.7262",0.505177758,0.530799453,0.587770728,0.6059,0.673694779,0.675,0.393851324,0.880733945,0.23,0.54281174,0.425149701,0.712396636,0.18516294,0.217687199
0.571612392,7,10,"South Carolina, Berkeley","33.2022,-79.9465",0.660380902,0.691191773,0.576671787,0.5107,0.817269076,0.675,0.394709662,0.76146789,0.05,0.616535483,0.413173653,0.458391652,0.354166259,0.30945998
0.492868336,10,2,"South Carolina, Calhoun","33.6693,-80.7772",0.433862767,0.46373595,0.475093166,0.4241,0.810240964,0.325,0.379359232,0.59266055,0.1886,0.637587758,0.431137725,0.647623665,0.466546882,0.460920888
0.566739156,2,4,"South Carolina, Charleston","32.8249,-79.9651",0.65468268,0.64328328,0.664026243,0.7122,0.664658635,0.675,0.329909564,0.76146789,0.17,0.575422743,0.353293413,0.521532409,0.27038197,0.230528449
0.555003794,8,1,"South Carolina, Cherokee","35.0512,-81.6183",0.563489144,0.559720018,0.549552883,0.4725,0.852409639,0.675,0.404624856,0.669724771,0.07,0.570433006,0.449101796,0.535777142,0.549270951,0.559567438
0.567096759,7,10,"South Carolina, Chester","34.6925,-81.1583",0.682439549,0.64061015,0.485415445,0.3805,0.797188755,0.675,0.362078831,0.779816514,0,0.634674353,0.437125749,0.575509717,0.489209394,0.583410472
0.576839899,7,10,"South Carolina, Chesterfield","34.6414,-80.1564",0.643114988,0.634670175,0.507975363,0.866,0.810240964,0.575,0.381916227,0.440366972,0.25,0.65394853,0.419161677,0.56273046,0.523749018,0.639317087
0.554859679,7,10,"South Carolina, Clarendon","33.6661,-80.2165",0.609388812,0.607463346,0.49253173,0.9615,0.757028112,0.675,0.355563614,0.440366972,0.11,0.629739167,0.425149701,0.652764323,0.498799769,0.632263102
0.534076369,7,8,"South Carolina, Colleton","32.8758,-80.6764",0.676807431,0.678535367,0.463690853,0.4473,0.807228916,0.575,0.347649776,0.339449541,0.09,0.683864731,0.419161677,0.603726893,0.570343703,0.585977947
0.561082554,7,10,"South Carolina, Darlington","34.3336,-79.9603",0.623941682,0.58994235,0.522719343,0.8341,0.74497992,0.675,0.361839335,0.495412844,0.18,0.610846444,0.437125749,0.573410039,0.494619194,0.606996142
0.571593513,7,10,"South Carolina, Dillon","34.3901,-79.3774",0.600828699,0.549723722,0.51025786,0.7851,0.781124498,0.575,0.334035722,0.596330275,0.18,0.819395986,0.425149701,0.526341402,0.648040994,0.694649021
0.567994091,7,4,"South Carolina, Dorchester","33.0794,-80.405",0.725602925,0.703394025,0.581980187,0.3378,0.786144578,0.75,0.348634739,0.625137615,0.1383,0.626851119,0.419161677,0.461247542,0.318114142,0.288578885
0.5338046,7,10,"South Carolina, Edgefield","33.7722,-81.9623",0.651802514,0.628802702,0.485265678,0.9013,0.706827309,0.5,0.368074405,0.532110092,0,0.619648278,0.437125749,0.575509717,0.432042267,0.461459598
0.5434861,7,1,"South Carolina, Fairfield","34.3929,-81.1196",0.601378878,0.593264624,0.428208237,0.4581,0.747991968,0.575,0.360570804,0.651376147,0.1825,0.631272377,0.425149701,0.613308187,0.594741358,0.584072355
0.627422384,2,6,"South Carolina, Florence","34.0236,-79.7019",0.604158326,0.569245109,0.572291217,0.9344,0.722891566,0.75,0.329671631,0.779816514,0.56,0.624502616,0.431137725,0.533440509,0.484472162,0.519126107
0.541630135,7,10,"South Carolina, Georgetown","33.4344,-79.332",0.616240673,0.605215455,0.549931263,0.4982,0.686746988,0.575,0.393851324,0.752293578,0.05,0.569575926,0.383233533,0.719577817,0.429247286,0.449503079
0.60617238,2,4,"South Carolina, Greenville","34.895,-82.373",0.693423876,0.63477318,0.644679439,0.7326,0.741967871,1,0.331107059,0.678899083,0.28,0.558548022,0.389221557,0.511724164,0.283548036,0.287310227
0.614357698,2,6,"South Carolina, Greenwood","34.1527,-82.1272",0.659679713,0.637103297,0.564294257,0.8787,0.724899598,0.675,0.333603708,0.743119266,0.37,0.615437275,0.449101796,0.573410039,0.439420059,0.580134607
0.485278207,9,3,"South Carolina, Hampton","32.7742,-81.1385",0.554178378,0.560602873,0.492416945,0.5903,0.713855422,0.575,0.40846561,0.266055046,0,0.658917079,0.431137725,0.571298465,0.559582684,0.605683882
0.584931538,7,4,"South Carolina, Horry","33.9213,-78.9956",0.654182818,0.633589611,0.61140137,0.5734,0.701807229,0.825,0.372995744,0.779816514,0.17,0.54396389,0.407185629,0.657835038,0.367455273,0.438654623
0.638541843,8,6,"South Carolina, Jasper","32.4317,-81.0249",0.577626005,0.612361803,0.514398707,0.9226,0.860441767,0.575,0.42808172,0.917431193,0.39,0.689287717,0.431137725,0.560557324,0.497026889,0.650830696
0.571638061,7,4,"South Carolina, Kershaw","34.3399,-80.5876",0.708498605,0.682379596,0.533095643,0.071,0.77811245,0.675,0.354216613,0.678899083,0.29,0.572823743,0.437125749,0.571298465,0.408501457,0.473323587
0.550516537,7,1,"South Carolina, Lancaster","34.6827,-80.7051",0.681649187,0.660010186,0.547973969,0.3216,0.813253012,0.75,0.358927886,0.587155963,0.03,0.539865746,0.467065868,0.620799731,0.373208748,0.371021604
0.558392816,3,8,"South Carolina, Laurens","34.4824,-82.0049",0.736319515,0.713938598,0.522349727,0.8704,0.801204819,0.575,0.344542614,0.339449541,0,0.566179417,0.45508982,0.571298465,0.453281046,0.606624688
0.585872924,7,10,"South Carolina, Lee","34.1639,-80.2569",0.643258705,0.625799071,0.45930034,0.9771,0.799196787,0.575,0.297922595,0.572293578,0.2388,0.666723517,0.431137725,0.567039084,0.575877555,0.642928435
0.586948143,7,6,"South Carolina, Lexington","33.8967,-81.2715",0.643107551,0.623791475,0.619118099,0.4693,0.747991968,1,0.330566562,0.770642202,0.23,0.548539515,0.419161677,0.511724164,0.334738843,0.284799311
0.536224215,7,2,"South Carolina, Marion","34.0786,-79.364",0.511019797,0.501092434,0.508510128,0.5014,0.759036145,0.575,0.34757976,0.724770642,0.11,0.700907897,0.413173653,0.58583425,0.630185563,0.656003554
0.591110884,7,10,"South Carolina, Marlboro","34.5991,-79.6756",0.724215079,0.682916802,0.495565806,0.9847,0.78815261,0.25,0.291871157,0.536146789,0.213,0.871603682,0.437125749,0.551735804,0.577554903,0.6652905
0.481894664,7,10,"South Carolina, McCormick","33.9016,-82.3079",0.551576283,0.543757249,0.453350496,0.54,0.605421687,0.325,0.414750687,0.532293578,0.0761,0.526159832,0.449101796,0.797585127,0.483801861,0.523896385
0.548065348,7,3,"South Carolina, Newberry","34.2863,-81.5994",0.685554095,0.644993412,0.48021285,0.9236,0.743975904,0.675,0.270787595,0.366972477,0.1,0.652991214,0.431137725,0.593892765,0.422578868,0.530084775
0.553704868,7,8,"South Carolina, Oconee","34.7523,-83.0674",0.697648432,0.66351274,0.5135626,0.6278,0.741967871,0.675,0.375136045,0.440366972,0.19,0.445990412,0.431137725,0.661177588,0.371403905,0.470777186
0.576560194,7,10,"South Carolina, Orangeburg","33.4391,-80.7989",0.625514796,0.608573805,0.520644746,0.865,0.746987952,0.575,0.300167648,0.697247706,0.14,0.70475581,0.449101796,0.587865273,0.523175771,0.60785883
0.583955024,7,10,"South Carolina, Pickens","34.8881,-82.7279",0.683813058,0.621299824,0.567394159,0.9175,0.762048193,0.75,0.36215878,0.587155963,0.19,0.415469668,0.443113772,0.533440509,0.344902243,0.45914852
0.59703121,2,6,"South Carolina, Richland","34.0179,-80.9027",0.658871905,0.63961905,0.661689409,0.8211,0.736947791,0.825,0.297789347,0.633027523,0.32,0.621970412,0.407185629,0.425441612,0.335850408,0.345136846
0.5427232,7,1,"South Carolina, Saluda","34.008,-81.7271",0.581091144,0.604395579,0.494648762,0.4368,0.852409639,0.5,0.44772304,0.563119266,0.1183,0.683927312,0.437125749,0.595880459,0.443710688,0.559048832
0.638621234,2,6,"South Carolina, Spartanburg","34.9296,-81.9923",0.652657028,0.610962007,0.606238719,0.8513,0.808232932,0.825,0.354962897,0.853211009,0.41,0.558914627,0.389221557,0.528722828,0.370670403,0.412426268
0.56195315,7,10,"South Carolina, Sumter","33.9183,-80.3794",0.560718774,0.567935149,0.566941292,0.9624,0.777108434,0.675,0.33292826,0.52293578,0.17,0.661115907,0.449101796,0.523944662,0.444342003,0.599570703
0.547055805,7,10,"South Carolina, Union","34.6884,-81.6173",0.682564446,0.659105388,0.459924043,0.7205,0.81626506,0.575,0.330028725,0.47706422,0,0.573368393,0.431137725,0.607589018,0.478215958,0.582109718
0.550331625,7,10,"South Carolina, Williamsburg","33.6219,-79.7277",0.652072932,0.608353488,0.471047059,0.9717,0.703815261,0.575,0.342719838,0.541284404,0,0.68211855,0.407185629,0.603726893,0.642284458,0.605449044
0.643261454,2,4,"South Carolina, York","34.9728,-81.1809",0.720655894,0.695649878,0.610469729,0.3547,0.818273092,0.825,0.332622612,0.917431193,0.49,0.61629227,0.479041916,0.477938024,0.315165976,0.251581645
0.433282474,7,9,"South Dakota, Aurora","43.7176,-98.5605",0.646356536,0.568324912,0.348662254,0.1703,0.735943775,0.5,0.431195062,0.222477064,0,0.411658549,0.191616766,0.609505176,0.404502671,0.14987251
0.479806241,7,3,"South Dakota, Beadle","44.4146,-98.2786",0.594284386,0.531319249,0.49201068,0.6555,0.765060241,0.5,0.434709823,0.376146789,0,0.384477709,0.191616766,0.549497408,0.324356397,0.326655969
0.400782322,9,9,"South Dakota, Bennett","43.1949,-101.6666",0.5044588,0.49516368,0.356047086,0.2146,0.745983936,0.325,0.3984347,0.009174312,0,0.653475175,0.107784431,0.412698771,0.674983687,0.811421708
0.423462402,7,9,"South Dakota, Bon Homme","42.9891,-97.8859",0.646860172,0.528925882,0.374813395,0.418,0.657630522,0.325,0.41168873,0.119266055,0,0.577503646,0.25748503,0.633558154,0.364348728,0.229008238
0.47444971,3,8,"South Dakota, Brookings","44.3697,-96.7908",0.722793886,0.688433462,0.460072883,0.6106,0.809236948,0.5,0.383363053,0.110091743,0,0.411269009,0.233532934,0.402847312,0.18357978,0.181074372
0.49327963,7,10,"South Dakota, Brown","45.5899,-98.3517",0.630287886,0.579566765,0.527657667,0.758,0.662650602,0.5,0.410936455,0.486238532,0.04,0.553457011,0.173652695,0.549497408,0.26299644,0.12738582
0.472289926,7,3,"South Dakota, Brule","43.7176,-99.0812",0.572791377,0.531060204,0.461732865,0.8252,0.771084337,0.5,0.454954119,0.275229358,0,0.510686326,0.179640719,0.564890998,0.230599012,0.274585003
0.470678915,9,3,"South Dakota, Buffalo","44.0766,-99.2081",0.524352812,0.42448822,0.386618337,0.8835,0.738955823,0,0.494350683,0.299633028,0,0.744134674,0.167664671,0.295630561,1,1
0.491440172,7,8,"South Dakota, Butte","44.9061,-103.5079",0.660711208,0.652892528,0.42728982,0.4524,0.834337349,0.325,0.40206049,0.440366972,0.0358,0.384765937,0.125748503,0.607589018,0.309428208,0.311934925
0.247153325,5,7,"South Dakota, Campbell","45.7707,-100.051",0,0,0.336225868,0.028,0.809236948,0,0.487093882,0.265229358,0.0028,0.23985839,0.131736527,0.700610932,0.231453797,0.015925877
0.445541297,7,3,"South Dakota, Charles Mix","43.2066,-98.5886",0.590517882,0.535593667,0.431441432,0.6918,0.702811245,0.325,0.367485022,0.064220183,0,0.609418285,0.22754491,0.583792098,0.502945082,0.624830881
0.466534999,7,8,"South Dakota, Clark","44.8583,-97.7293",0.773078095,0.731322247,0.352165535,0.157,0.71686747,0.5,0.444788983,0.29587156,0.0063,0.343266687,0.155688623,0.631762045,0.266893751,0.179055176
0.450469977,7,3,"South Dakota, Clay","42.913,-96.9766",0.597418433,0.552926582,0.470751222,0.5677,0.629518072,0.5,0.388634198,0.201834862,0.1377,0.531203095,0.311377246,0.412698771,0.247998283,0.332286998
0.582992355,2,4,"South Dakota, Codington","44.9779,-97.1883",0.848941353,0.758484063,0.538636185,0.6221,0.782128514,0.575,0.412319604,0.770642202,0.01,0.398625057,0.143712575,0.547245487,0.292222509,0.136920564
